0	2.50000000000000
0.0600000000000000	2.50000000000000
0.120000000000000	2.50000000001678
0.180000000000000	2.50000001197312
0.240000000000000	2.50000081201957
0.300000000000000	2.50001568675272
0.360000000000000	2.50014042706599
0.420000000000000	2.50075369385029
0.480000000000000	2.50282379519203
0.540000000000000	2.50813582586306
0.600000000000000	2.51923676942841
0.660000000000000	2.53906420579604
0.720000000000000	2.57040714400615
0.780000000000000	2.61540675855593
0.840000000000000	2.67524374995664
0.900000000000000	2.75005534293413
0.960000000000000	2.83904333686470
1.02000000000000	2.94069765460376
1.08000000000000	3.05305989274352
1.14000000000000	3.17397101400374
1.20000000000000	3.30127159540802
1.26000000000000	3.43294353773450
1.32000000000000	3.56719581801668
1.38000000000000	3.70250412256118
1.44000000000000	3.83761657528447
1.50000000000000	3.97153727790546
1.56000000000000	4.10349732323454
1.62000000000000	4.23292052576283
1.68000000000000	4.35938876803223
1.74000000000000	4.48260991704227
1.80000000000000	4.60238985551995
1.86000000000000	4.71860916789888
1.92000000000000	4.83120436562329
1.98000000000000	4.94015322845190
2.04000000000000	5.04546361503699
2.10000000000000	5.14716514184989
2.16000000000000	5.24530310440813
2.22000000000000	5.33993408232330
2.28000000000000	5.43112284372369
2.34000000000000	5.51894015062178
2.40000000000000	5.60346121388102
2.46000000000000	5.68476458795457
2.52000000000000	5.76293137276307
2.58000000000000	5.83804459259854
2.64000000000000	5.91018871442900
2.70000000000000	5.97944923387928
2.76000000000000	6.04591231302798
2.82000000000000	6.10966445591455
2.88000000000000	6.17079219521519
2.94000000000000	6.22938181327557
3	6.28551907658907
3.06000000000000	6.33928898461188
3.12000000000000	6.39077553882871
3.18000000000000	6.44006154794544
3.24000000000000	6.48722843438981
3.30000000000000	6.53235607162409
3.36000000000000	6.57552265039378
3.42000000000000	6.61680455508384
3.48000000000000	6.65627626264548
3.54000000000000	6.69401027146524
3.60000000000000	6.73007703560271
3.66000000000000	6.76454491001434
3.72000000000000	6.79748014690127
3.78000000000000	6.82894684573998
3.84000000000000	6.85900698312621
3.90000000000000	6.88772039006649
3.96000000000000	6.91514478973071
4.02000000000000	6.94133580555919
4.08000000000000	6.96634699538525
4.14000000000000	6.99022989706539
4.20000000000000	7.01303405968092
4.26000000000000	7.03480708224529
4.32000000000000	7.05559467495806
4.38000000000000	7.07544070675530
4.44000000000000	7.09438724698778
4.50000000000000	7.11247462952562
4.56000000000000	7.12974149965321
4.62000000000000	7.14622487703418
4.68000000000000	7.16196019912347
4.74000000000000	7.17698138105638
4.80000000000000	7.19132088240107
4.86000000000000	7.20500973917486
4.92000000000000	7.21807762525553
4.98000000000000	7.23055290781398
5.04000000000000	7.24246269954113
5.10000000000000	7.25383289936761
5.16000000000000	7.26468824227727
5.22000000000000	7.27505236595642
